x,y,lat__lat,lon__long,identifier__identifiant,station_id__id_station,period_group__groupe_periode,period_value__valeur_periode,province__province,year__annee,temp_mean__temp_moyenne,temp_mean_units__temp_moyenne_unites,temp_min__temp_min,temp_min_units__temp_min_unites,temp_max__temp_max,temp_max_units__temp_max_unites,total_precip__precip_totale,total_precip_units__precip_totale_unites,rain__pluie,rain_units__pluie_unites,snow__neige,snow_units__neige_unites,pressure_sea_level__pression_niveau_mer,pressure_sea_level_units__pression_niveau_mer_unite,pressure_station__pression_station,pressure_station_units__pression_station_unites,wind_speed__vitesse_vent,wind_speed_units__vitesse_vent_unites
-135.01,68.22,68.22,-135.01,2200100.2011,2200100,Annual,Ann,NT,2011,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-135.01,68.22,68.22,-135.01,2200100.2012,2200100,Annual,Ann,NT,2012,,C,,C,,C,,mm,,mm,,mm,1015.5,hPa,1014.7,hPa,,kph
-135.01,68.22,68.22,-135.01,2200100.2013,2200100,Annual,Ann,NT,2013,,C,,C,,C,,mm,,mm,,mm,1019.2,hPa,1018.3,hPa,,kph
-135.01,68.22,68.22,-135.01,2200100.2014,2200100,Annual,Ann,NT,2014,,C,,C,,C,,mm,,mm,,mm,1016.8,hPa,1015.9,hPa,,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.1990,2200675,Annual,Ann,NT,1990,-12,C,-13.9,C,-10.1,C,241.4,mm,82.8,mm,158.6,mm,1015.4,hPa,1003.7,hPa,26.1,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.1991,2200675,Annual,Ann,NT,1991,-12.6,C,-14.7,C,-10.4,C,204.2,mm,101.8,mm,102.4,mm,1015.6,hPa,1003.9,hPa,26,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.1992,2200675,Annual,Ann,NT,1992,-10.6,C,-12.7,C,-8.4,C,253.1,mm,55.5,mm,197.7,mm,1015.9,hPa,1004.2,hPa,24.7,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.1993,2200675,Annual,Ann,NT,1993,-9999.9,C,-9999.9,C,-7.1,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1015.8,hPa,1004.1,hPa,26.7,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.1994,2200675,Annual,Ann,NT,1994,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1015.6,hPa,1003.4,hPa,23.1,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.1995,2200675,Annual,Ann,NT,1995,-9999.9,C,-12.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1017.9,hPa,1006.3,hPa,25.5,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.1996,2200675,Annual,Ann,NT,1996,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1017.3,hPa,1005.8,hPa,21.8,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.1997,2200675,Annual,Ann,NT,1997,-10.9,C,-13.2,C,-8.5,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1016.2,hPa,1004.7,hPa,22,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.1998,2200675,Annual,Ann,NT,1998,-7.2,C,-9.2,C,-5.1,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1014.9,hPa,1003.5,hPa,26.7,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.1999,2200675,Annual,Ann,NT,1999,-10.2,C,-12.6,C,-8,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1014.9,hPa,1003.4,hPa,25,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2000,2200675,Annual,Ann,NT,2000,-11.7,C,-14.2,C,-9.2,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1017,hPa,1004.2,hPa,22.8,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2001,2200675,Annual,Ann,NT,2001,-9.8,C,-12.2,C,-7.3,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1015.1,hPa,1002.9,hPa,23.4,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2002,2200675,Annual,Ann,NT,2002,-10.7,C,-13.2,C,-8.1,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1016,hPa,1004.5,hPa,22.4,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2003,2200675,Annual,Ann,NT,2003,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,-9999.9,hPa,-9999.9,hPa,-9999.9,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2004,2200675,Annual,Ann,NT,2004,-13,C,-15.5,C,-10.6,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1019.1,hPa,1007.4,hPa,22.6,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2005,2200675,Annual,Ann,NT,2005,-10.6,C,-12.8,C,-8.3,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1016.5,hPa,1005.1,hPa,26.2,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2006,2200675,Annual,Ann,NT,2006,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1015,hPa,1003.6,hPa,23.8,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2007,2200675,Annual,Ann,NT,2007,-10.3,C,-12.4,C,-8.1,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1018,hPa,1006.5,hPa,24,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2008,2200675,Annual,Ann,NT,2008,-10.1,C,-12.1,C,-8.1,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1016,hPa,1004.4,hPa,28,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2009,2200675,Annual,Ann,NT,2009,-10.9,C,-13.2,C,-8.5,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1017.7,hPa,1006.2,hPa,24.4,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2010,2200675,Annual,Ann,NT,2010,-9999.9,C,-10.4,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1015.8,hPa,1004.5,hPa,24.3,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2011,2200675,Annual,Ann,NT,2011,-10.3,C,-12.7,C,-8,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1013.9,hPa,1002.5,hPa,24.1,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2012,2200675,Annual,Ann,NT,2012,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1015.1,hPa,1003.7,hPa,23.6,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2013,2200675,Annual,Ann,NT,2013,-11.3,C,-13.7,C,-8.8,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1016.7,hPa,1005.2,hPa,23.7,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2014,2200675,Annual,Ann,NT,2014,-10.1,C,-12.3,C,-7.8,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1017.6,hPa,1006.2,hPa,25.2,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2015,2200675,Annual,Ann,NT,2015,-9.3,C,-11.7,C,-7,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2016,2200675,Annual,Ann,NT,2016,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2017,2200675,Annual,Ann,NT,2017,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2018,2200675,Annual,Ann,NT,2018,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-124.7167,70.1667,70.1667,-124.7167,2200675.2019,2200675,Annual,Ann,NT,2019,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.1990,2200824,Annual,Ann,NT,1990,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.1991,2200824,Annual,Ann,NT,1991,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.1992,2200824,Annual,Ann,NT,1992,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.1993,2200824,Annual,Ann,NT,1993,,C,,C,,C,,mm,,mm,,mm,1014.7,hPa,-9999.9,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.1994,2200824,Annual,Ann,NT,1994,,C,,C,,C,,mm,,mm,,mm,1014.4,hPa,-9999.9,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.1995,2200824,Annual,Ann,NT,1995,,C,,C,,C,,mm,,mm,,mm,1016.6,hPa,-9999.9,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.1996,2200824,Annual,Ann,NT,1996,,C,,C,,C,,mm,,mm,,mm,1017,hPa,-9999.9,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.1997,2200824,Annual,Ann,NT,1997,,C,,C,,C,,mm,,mm,,mm,1014.8,hPa,-9999.9,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.1998,2200824,Annual,Ann,NT,1998,,C,,C,,C,,mm,,mm,,mm,1013.4,hPa,-9999.9,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.1999,2200824,Annual,Ann,NT,1999,,C,,C,,C,,mm,,mm,,mm,1013.1,hPa,-9999.9,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.2000,2200824,Annual,Ann,NT,2000,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.2001,2200824,Annual,Ann,NT,2001,,C,,C,,C,,mm,,mm,,mm,1013,hPa,979.5,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.2002,2200824,Annual,Ann,NT,2002,,C,,C,,C,,mm,,mm,,mm,1016.6,hPa,981.6,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.2003,2200824,Annual,Ann,NT,2003,,C,,C,,C,,mm,,mm,,mm,1015,hPa,981.5,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.2004,2200824,Annual,Ann,NT,2004,,C,,C,,C,,mm,,mm,,mm,1017.5,hPa,983.5,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.2005,2200824,Annual,Ann,NT,2005,,C,,C,,C,,mm,,mm,,mm,1014.5,hPa,981.3,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.2006,2200824,Annual,Ann,NT,2006,,C,,C,,C,,mm,,mm,,mm,1013.8,hPa,980.5,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.2007,2200824,Annual,Ann,NT,2007,,C,,C,,C,,mm,,mm,,mm,1016,hPa,982.4,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.2008,2200824,Annual,Ann,NT,2008,,C,,C,,C,,mm,,mm,,mm,1014.3,hPa,981.1,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.2009,2200824,Annual,Ann,NT,2009,,C,,C,,C,,mm,,mm,,mm,1016.4,hPa,982.8,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.2010,2200824,Annual,Ann,NT,2010,,C,,C,,C,,mm,,mm,,mm,1013.7,hPa,980.7,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.2011,2200824,Annual,Ann,NT,2011,,C,,C,,C,,mm,,mm,,mm,1012.5,hPa,979.3,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.2012,2200824,Annual,Ann,NT,2012,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.2013,2200824,Annual,Ann,NT,2013,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-126.08,67.04,67.04,-126.08,2200824.2014,2200824,Annual,Ann,NT,2014,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,982.9,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.1991,2201022,Annual,Ann,NT,1991,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.1992,2201022,Annual,Ann,NT,1992,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.1993,2201022,Annual,Ann,NT,1993,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.1994,2201022,Annual,Ann,NT,1994,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.1995,2201022,Annual,Ann,NT,1995,-6.9,C,-11.9,C,-1.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.1996,2201022,Annual,Ann,NT,1996,-7.8,C,-13.2,C,-2.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.1997,2201022,Annual,Ann,NT,1997,-6.6,C,-12,C,-1.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.1998,2201022,Annual,Ann,NT,1998,-4.7,C,-9.5,C,0.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.1999,2201022,Annual,Ann,NT,1999,-6.5,C,-11.4,C,-1.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2000,2201022,Annual,Ann,NT,2000,-6.4,C,-11.3,C,-1.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2001,2201022,Annual,Ann,NT,2001,-5.7,C,-10.4,C,-0.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2002,2201022,Annual,Ann,NT,2002,-6.5,C,-11.5,C,-1.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2003,2201022,Annual,Ann,NT,2003,-6.1,C,-11.1,C,-1.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2004,2201022,Annual,Ann,NT,2004,-8.7,C,-13.7,C,-3.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2005,2201022,Annual,Ann,NT,2005,-5.6,C,-10.2,C,-1.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2006,2201022,Annual,Ann,NT,2006,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2007,2201022,Annual,Ann,NT,2007,-7,C,-11.7,C,-2.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2008,2201022,Annual,Ann,NT,2008,-7.2,C,-11.8,C,-2.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2009,2201022,Annual,Ann,NT,2009,-7.1,C,-12.1,C,-2.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2010,2201022,Annual,Ann,NT,2010,-4.9,C,-9.6,C,-0.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2011,2201022,Annual,Ann,NT,2011,-5.9,C,-10.9,C,-0.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2012,2201022,Annual,Ann,NT,2012,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2013,2201022,Annual,Ann,NT,2013,-6.2,C,-11.1,C,-1.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2014,2201022,Annual,Ann,NT,2014,-6,C,-11.1,C,-0.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2015,2201022,Annual,Ann,NT,2015,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2016,2201022,Annual,Ann,NT,2016,-4,C,-8.9,C,0.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2017,2201022,Annual,Ann,NT,2017,-4.1,C,-9.5,C,1.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2018,2201022,Annual,Ann,NT,2018,-5.2,C,-10.4,C,0.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.4,65.2,65.2,-123.4,2201022.2019,2201022,Annual,Ann,NT,2019,-5.4,C,-10.4,C,-0.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.1990,22010KA,Annual,Ann,NT,1990,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.1991,22010KA,Annual,Ann,NT,1991,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.1992,22010KA,Annual,Ann,NT,1992,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,988.2,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.1993,22010KA,Annual,Ann,NT,1993,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,989,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.1994,22010KA,Annual,Ann,NT,1994,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.1995,22010KA,Annual,Ann,NT,1995,,C,,C,,C,,mm,,mm,,mm,1017.6,hPa,990.2,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.1996,22010KA,Annual,Ann,NT,1996,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.1997,22010KA,Annual,Ann,NT,1997,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.1998,22010KA,Annual,Ann,NT,1998,,C,,C,,C,,mm,,mm,,mm,1013,hPa,986.2,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.1999,22010KA,Annual,Ann,NT,1999,,C,,C,,C,,mm,,mm,,mm,1013.4,hPa,986.1,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.2000,22010KA,Annual,Ann,NT,2000,,C,,C,,C,,mm,,mm,,mm,1015.5,hPa,988.1,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.2001,22010KA,Annual,Ann,NT,2001,,C,,C,,C,,mm,,mm,,mm,1013.9,hPa,986.6,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.2002,22010KA,Annual,Ann,NT,2002,,C,,C,,C,,mm,,mm,,mm,1015.5,hPa,988.1,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.2003,22010KA,Annual,Ann,NT,2003,,C,,C,,C,,mm,,mm,,mm,1015.3,hPa,988,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.2004,22010KA,Annual,Ann,NT,2004,,C,,C,,C,,mm,,mm,,mm,1017.9,hPa,990.5,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.2005,22010KA,Annual,Ann,NT,2005,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.2006,22010KA,Annual,Ann,NT,2006,,C,,C,,C,,mm,,mm,,mm,1014.3,hPa,987.1,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.2007,22010KA,Annual,Ann,NT,2007,,C,,C,,C,,mm,,mm,,mm,1016,hPa,988.6,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.2008,22010KA,Annual,Ann,NT,2008,,C,,C,,C,,mm,,mm,,mm,1015.4,hPa,987.9,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.2009,22010KA,Annual,Ann,NT,2009,,C,,C,,C,,mm,,mm,,mm,1016.9,hPa,989.3,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.2010,22010KA,Annual,Ann,NT,2010,,C,,C,,C,,mm,,mm,,mm,1014.5,hPa,987.1,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.2011,22010KA,Annual,Ann,NT,2011,,C,,C,,C,,mm,,mm,,mm,1013.2,hPa,985.8,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.2012,22010KA,Annual,Ann,NT,2012,,C,,C,,C,,mm,,mm,,mm,1014.5,hPa,987.1,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.2013,22010KA,Annual,Ann,NT,2013,,C,,C,,C,,mm,,mm,,mm,1017.1,hPa,989.6,hPa,,kph
-123.44,65.21,65.21,-123.44,22010KA.2014,22010KA,Annual,Ann,NT,2014,,C,,C,,C,,mm,,mm,,mm,1016.7,hPa,989.2,hPa,,kph
-128.65,66.24,66.24,-128.65,2201400.1990,2201400,Annual,Ann,NT,1990,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,-9999.9,hPa,-9999.9,hPa,,kph
-128.65,66.24,66.24,-128.65,2201400.1991,2201400,Annual,Ann,NT,1991,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,-9999.9,hPa,-9999.9,hPa,,kph
-128.65,66.24,66.24,-128.65,2201400.1992,2201400,Annual,Ann,NT,1992,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,-9999.9,hPa,-9999.9,hPa,,kph
-128.65,66.24,66.24,-128.65,2201400.1993,2201400,Annual,Ann,NT,1993,,C,,C,,C,346.5,mm,108.2,mm,238.4,mm,1016,hPa,1005.4,hPa,,kph
-128.65,66.24,66.24,-128.65,2201400.1994,2201400,Annual,Ann,NT,1994,,C,,C,,C,341.8,mm,154.6,mm,187.1,mm,-9999.9,hPa,-9999.9,hPa,,kph
-128.65,66.24,66.24,-128.65,2201400.1995,2201400,Annual,Ann,NT,1995,,C,,C,,C,387.5,mm,160.8,mm,226.7,mm,1015.8,hPa,1006.4,hPa,,kph
-128.65,66.24,66.24,-128.65,2201400.1996,2201400,Annual,Ann,NT,1996,,C,,C,,C,459.4,mm,216.9,mm,242.5,mm,1016.3,hPa,1005.7,hPa,,kph
